class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
a,0.1764494776725769,0.5664716958999634,-3.428058903409692e-07,0.2573986053466797,0.5269430875778198,-0.027704810723662376,0.32176077365875244,0.43116605281829834,-0.03495040908455849,0.3465356230735779,0.33456942439079285,-0.04257717728614807,0.34343573451042175,0.2501981854438782,-0.047689661383628845,0.284034788608551,0.35197293758392334,-0.003920949064195156,0.30238237977027893,0.30506086349487305,-0.047882553189992905,0.28181302547454834,0.37588372826576233,-0.0743308961391449,0.262532502412796,0.44325098395347595,-0.0814751386642456,0.2348228543996811,0.3430577516555786,-0.0015680992510169744,0.2574651539325714,0.29880982637405396,-0.05289404094219208,0.23633424937725067,0.38957327604293823,-0.06904837489128113,0.2209150493144989,0.46840256452560425,-0.06396324187517166,0.1854918748140335,0.34266865253448486,-0.006381380371749401,0.20685774087905884,0.31768959760665894,-0.05766331031918526,0.19391416013240814,0.414917916059494,-0.05446425825357437,0.18515783548355103,0.48677536845207214,-0.03430912271142006,0.13331866264343262,0.3473241329193115,-0.012905065901577473,0.15702232718467712,0.331978440284729,-0.04761018976569176,0.15500161051750183,0.4103918671607971,-0.041831884533166885,0.15357983112335205,0.46414488554000854,-0.024955961853265762
a,0.17613697052001953,0.5672776103019714,-3.708141207425797e-07,0.2583959400653839,0.527424693107605,-0.02728789858520031,0.32214054465293884,0.4315706193447113,-0.03441590070724487,0.34546247124671936,0.3344199061393738,-0.04187594726681709,0.34165459871292114,0.24961499869823456,-0.047158487141132355,0.28477877378463745,0.3529164493083954,-0.004387891385704279,0.30319246649742126,0.3065893054008484,-0.048202499747276306,0.2815840542316437,0.3755137324333191,-0.0744233950972557,0.2614831328392029,0.442087322473526,-0.08160703629255295,0.23592601716518402,0.3451668620109558,-0.0023481405805796385,0.2567868232727051,0.2999216914176941,-0.053779490292072296,0.2347032129764557,0.39274248480796814,-0.0694643184542656,0.21954885125160217,0.47216343879699707,-0.06418797373771667,0.18674331903457642,0.3459553122520447,-0.007416458334773779,0.206648588180542,0.31821390986442566,-0.05904258042573929,0.19353610277175903,0.41615092754364014,-0.05506818741559982,0.18484050035476685,0.48821452260017395,-0.03446229174733162,0.13424408435821533,0.3512207269668579,-0.014058277942240238,0.1568581610918045,0.3321009874343872,-0.04904656484723091,0.155502587556839,0.41092073917388916,-0.04236593097448349,0.1541101336479187,0.4643508791923523,-0.02489573322236538
a,0.1768740713596344,0.5671136379241943,-3.680515305859444e-07,0.2585766315460205,0.5257549285888672,-0.026143867522478104,0.3220624625682831,0.4318372309207916,-0.03299136832356453,0.3459796607494354,0.33624693751335144,-0.040471840649843216,0.3437822461128235,0.2519947290420532,-0.045881837606430054,0.28651678562164307,0.3510483205318451,-0.0029423912055790424,0.3019886314868927,0.3069537281990051,-0.04581976681947708,0.2805735468864441,0.3774625360965729,-0.07187074422836304,0.2610378563404083,0.4441024661064148,-0.07902039587497711,0.23753730952739716,0.3435499966144562,-0.0011626328341662884,0.2562418282032013,0.3012600243091583,-0.05073293298482895,0.23589980602264404,0.3921770751476288,-0.06633032113313675,0.22125211358070374,0.4700876474380493,-0.06168319284915924,0.18792304396629333,0.34512361884117126,-0.006306038703769445,0.2068161517381668,0.32000142335891724,-0.05639347806572914,0.195282980799675,0.41652631759643555,-0.0527808777987957,0.18697020411491394,0.4879234731197357,-0.03296533599495888,0.13546326756477356,0.35134416818618774,-0.012966101057827473,0.1578235626220703,0.33219102025032043,-0.04716873914003372,0.15751196444034576,0.41020259261131287,-0.04065191373229027,0.15615615248680115,0.4643114507198334,-0.023466063663363457
a,0.17514465749263763,0.5632106065750122,-3.324699093809613e-07,0.2578432857990265,0.522476851940155,-0.025741364806890488,0.32079648971557617,0.42777881026268005,-0.03136086091399193,0.34434202313423157,0.33241164684295654,-0.037717219442129135,0.3400407135486603,0.25122880935668945,-0.041823405772447586,0.2819969356060028,0.3523111641407013,0.0001824924402171746,0.30050235986709595,0.30593395233154297,-0.04182310029864311,0.27851665019989014,0.3752695620059967,-0.06746083498001099,0.25957757234573364,0.44068121910095215,-0.07444250583648682,0.2341812551021576,0.3432547450065613,0.002310520503669977,0.255732923746109,0.29608914256095886,-0.04810551181435585,0.23454272747039795,0.38499322533607483,-0.06478435546159744,0.2202749401330948,0.46277886629104614,-0.06004955619573593,0.18504509329795837,0.34308046102523804,-0.0024107261560857296,0.20696023106575012,0.31651026010513306,-0.05346394702792168,0.19324587285518646,0.4129917025566101,-0.05110945180058479,0.1838526874780655,0.48450911045074463,-0.03121885098516941,0.13208642601966858,0.3465631902217865,-0.008555345237255096,0.1558309942483902,0.33094391226768494,-0.04268377646803856,0.15501241385936737,0.4085296094417572,-0.03701736032962799,0.154143825173378,0.4623556137084961,-0.020188268274068832
a,0.17608660459518433,0.5637134313583374,-3.576697906737536e-07,0.25694704055786133,0.5254819989204407,-0.02507895417511463,0.3193008303642273,0.43052753806114197,-0.03043198026716709,0.34204962849617004,0.33497241139411926,-0.03653692454099655,0.34026795625686646,0.25135135650634766,-0.0404278039932251,0.28491371870040894,0.3490234911441803,0.0015279441140592098,0.3020211458206177,0.3033301532268524,-0.039058756083250046,0.2802477777004242,0.37214773893356323,-0.06383752822875977,0.2603742778301239,0.4382845163345337,-0.07042557001113892,0.2368495911359787,0.34116658568382263,0.003406879957765341,0.2561165690422058,0.2962758541107178,-0.044619180262088776,0.2352331578731537,0.3873046040534973,-0.06009085103869438,0.22051875293254852,0.4660366475582123,-0.05507734790444374,0.18723851442337036,0.34235474467277527,-0.0016356611158698797,0.20649877190589905,0.315091997385025,-0.05100894346833229,0.19409017264842987,0.4125431180000305,-0.04786917194724083,0.18519020080566406,0.48451778292655945,-0.028127877041697502,0.13446998596191406,0.3484211564064026,-0.008037654682993889,0.15700794756412506,0.33017218112945557,-0.0420621819794178,0.15627215802669525,0.4083872437477112,-0.03592284023761749,0.15475532412528992,0.4622049927711487,-0.018896454945206642
a,0.17572273313999176,0.563784122467041,-3.567844544249965e-07,0.2573620080947876,0.5237157344818115,-0.025187263265252113,0.3204323649406433,0.4294229745864868,-0.03077102079987526,0.34303387999534607,0.33416733145713806,-0.03724542632699013,0.34128931164741516,0.25033414363861084,-0.041320037096738815,0.28538310527801514,0.34884095191955566,0.002347530098631978,0.3019293248653412,0.3014979064464569,-0.038726430386304855,0.28054094314575195,0.37107765674591064,-0.06403013318777084,0.2604864835739136,0.43856075406074524,-0.0706968829035759,0.23734350502490997,0.34122809767723083,0.004110370762646198,0.256139874458313,0.29562050104141235,-0.04422178491950035,0.23562845587730408,0.3855416476726532,-0.060330647975206375,0.22093912959098816,0.4642523527145386,-0.05557055026292801,0.18784013390541077,0.3418659567832947,-0.0011595817049965262,0.20685209333896637,0.31527167558670044,-0.05027688667178154,0.19460943341255188,0.41163748502731323,-0.04760849103331566,0.18588881194591522,0.4831048250198364,-0.028137696906924248,0.13494977355003357,0.34720173478126526,-0.007886283099651337,0.1574976146221161,0.3298754394054413,-0.04096893593668938,0.156290665268898,0.4073515236377716,-0.03470947593450546,0.15462198853492737,0.46083950996398926,-0.017664575949311256
a,0.17782941460609436,0.5662627220153809,-3.9792601569388353e-07,0.25940585136413574,0.5288926362991333,-0.02393529564142227,0.3219716250896454,0.43404099345207214,-0.028860345482826233,0.3470572233200073,0.3376358151435852,-0.034875575453042984,0.3451361060142517,0.253315806388855,-0.03894506394863129,0.29157349467277527,0.3533031940460205,0.0017840443179011345,0.3094939589500427,0.3091181516647339,-0.040152378380298615,0.2856060266494751,0.37807828187942505,-0.06597428768873215,0.2637465298175812,0.44398385286331177,-0.0729585513472557,0.24387311935424805,0.3422045111656189,0.003112676553428173,0.2644138038158417,0.2996809184551239,-0.0442727729678154,0.24022415280342102,0.3894384503364563,-0.05889052897691727,0.22324611246585846,0.46704307198524475,-0.05348041281104088,0.19419018924236298,0.34036505222320557,-0.0026093199849128723,0.21209777891635895,0.3148742914199829,-0.05106126517057419,0.19673678278923035,0.4125465154647827,-0.04746754840016365,0.1870691180229187,0.48438572883605957,-0.027762267738580704,0.14108900725841522,0.34417957067489624,-0.009735249914228916,0.16182544827461243,0.330768883228302,-0.04289988428354263,0.1595299243927002,0.41001686453819275,-0.036798760294914246,0.15821370482444763,0.4637712836265564,-0.019978713244199753
a,0.1875152885913849,0.5635286569595337,-3.6287389093558886e-07,0.26730966567993164,0.5245363116264343,-0.022420046851038933,0.3306928277015686,0.4291200339794159,-0.02613321878015995,0.3558342456817627,0.33603957295417786,-0.03143708035349846,0.35193365812301636,0.2569347620010376,-0.034496769309043884,0.29613280296325684,0.3514672815799713,0.005820446647703648,0.3138158917427063,0.3045525550842285,-0.03365965560078621,0.2916957437992096,0.37382346391677856,-0.05765233561396599,0.27292510867118835,0.4397319555282593,-0.06366502493619919,0.24785013496875763,0.34107109904289246,0.006934413220733404,0.2680526375770569,0.2994095981121063,-0.03942917659878731,0.24478811025619507,0.38961872458457947,-0.05375566706061363,0.2295103818178177,0.46721351146698,-0.04797876253724098,0.19832362234592438,0.3399694561958313,0.0010119276121258736,0.21731217205524445,0.31545114517211914,-0.04651428386569023,0.20280863344669342,0.41228124499320984,-0.043450694531202316,0.19422107934951782,0.48491308093070984,-0.024138545617461205,0.14636430144309998,0.3438762426376343,-0.006277802400290966,0.16836881637573242,0.3308413624763489,-0.03899363428354263,0.16566985845565796,0.40989094972610474,-0.033652689307928085,0.16459225118160248,0.464758962392807,-0.017419656738638878
a,0.19028863310813904,0.5646898150444031,-3.722857684351766e-07,0.2732442021369934,0.5277144908905029,-0.025219857692718506,0.33663684129714966,0.43035340309143066,-0.029316237196326256,0.35985076427459717,0.3356703817844391,-0.03436831757426262,0.35805994272232056,0.2556903660297394,-0.03681616112589836,0.300057053565979,0.3524238169193268,0.0029364547226577997,0.31908804178237915,0.3050081133842468,-0.03728581592440605,0.29795438051223755,0.37296953797340393,-0.061424434185028076,0.27923041582107544,0.4389403164386749,-0.06757045537233353,0.25206780433654785,0.34188762307167053,0.005595020018517971,0.27295607328414917,0.303223192691803,-0.042720977216959,0.25003793835639954,0.3937111794948578,-0.05764958634972572,0.23476926982402802,0.47194793820381165,-0.05193829908967018,0.20359253883361816,0.34029024839401245,0.0009627037798054516,0.22416989505290985,0.3201789855957031,-0.04722060635685921,0.20953437685966492,0.41521844267845154,-0.04459058493375778,0.2000230848789215,0.48692530393600464,-0.025437431409955025,0.15200313925743103,0.34281855821609497,-0.005431095138192177,0.176120325922966,0.33563464879989624,-0.03781840577721596,0.1723894476890564,0.4125145673751831,-0.033179692924022675,0.16979679465293884,0.46518945693969727,-0.017565950751304626
a,0.19740654528141022,0.5681588053703308,-2.927896218807291e-07,0.2836056053638458,0.5247896909713745,-0.027539076283574104,0.3437591791152954,0.4280986189842224,-0.033065520226955414,0.36766761541366577,0.33294132351875305,-0.039798591285943985,0.3655991852283478,0.2517163157463074,-0.04329293593764305,0.3055192232131958,0.35361409187316895,0.0054001775570213795,0.32662925124168396,0.3090288043022156,-0.0396510548889637,0.3071752190589905,0.37654078006744385,-0.06757782399654388,0.2891911268234253,0.44088035821914673,-0.0756840929389,0.2586751878261566,0.3433876931667328,0.007895075716078281,0.2813585102558136,0.30317217111587524,-0.04716707393527031,0.2602083683013916,0.3928852677345276,-0.06593240797519684,0.2451571226119995,0.471838116645813,-0.061276596039533615,0.2106751799583435,0.3417697548866272,0.0023174474481493235,0.23115749657154083,0.3219059705734253,-0.05093143880367279,0.21888573467731476,0.416351854801178,-0.049368321895599365,0.20991329848766327,0.48797324299812317,-0.029337896034121513,0.15840351581573486,0.34279096126556396,-0.005415028892457485,0.18208318948745728,0.33912089467048645,-0.04125477373600006,0.1807292401790619,0.41573768854141235,-0.03760267794132233,0.18011100590229034,0.46844610571861267,-0.021596046164631844
a,0.19786158204078674,0.5667154788970947,-3.221739746095409e-07,0.28176259994506836,0.5264214873313904,-0.02760653756558895,0.34348106384277344,0.43125471472740173,-0.03404485806822777,0.36957091093063354,0.33607572317123413,-0.041613444685935974,0.36584872007369995,0.25341150164604187,-0.04678386449813843,0.3086848258972168,0.35586416721343994,0.0013966094702482224,0.3277287185192108,0.31016993522644043,-0.04510774463415146,0.30640730261802673,0.378344863653183,-0.07434681802988052,0.28628337383270264,0.4431237280368805,-0.08323956280946732,0.2609712779521942,0.34679317474365234,0.003148048883304,0.2819226086139679,0.30358219146728516,-0.051953092217445374,0.26012343168258667,0.3934778869152069,-0.0709996372461319,0.2439945787191391,0.47097861766815186,-0.06714481860399246,0.21175651252269745,0.34609198570251465,-0.0028988441918045282,0.23151999711990356,0.3193818926811218,-0.05799468979239464,0.2181541472673416,0.41681089997291565,-0.05589329078793526,0.20827482640743256,0.488399475812912,-0.035399001091718674,0.15827345848083496,0.34837740659713745,-0.010722930543124676,0.18125899136066437,0.3354428708553314,-0.04844217002391815,0.180463507771492,0.4141372740268707,-0.04337743669748306,0.17931412160396576,0.4680549204349518,-0.026144539937376976
a,0.2054644525051117,0.5681823492050171,-3.0650855364910967e-07,0.2836796045303345,0.5273960828781128,-0.025050226598978043,0.3444399833679199,0.4313829839229584,-0.030336420983076096,0.371178537607193,0.3375277817249298,-0.037199947983026505,0.3682926297187805,0.25660067796707153,-0.041619136929512024,0.31085512042045593,0.3498286008834839,0.005798070691525936,0.32953277230262756,0.3075009882450104,-0.03724655136466026,0.30842146277427673,0.37498658895492554,-0.06453964859247208,0.28958702087402344,0.43938979506492615,-0.07264392822980881,0.2630707621574402,0.33902707695961,0.007051900960505009,0.2845728099346161,0.3016282021999359,-0.04278089478611946,0.2636868953704834,0.3908243775367737,-0.05958050116896629,0.24973592162132263,0.46915745735168457,-0.055073801428079605,0.2137671411037445,0.33771491050720215,0.0005749355768784881,0.23472659289836884,0.31903979182243347,-0.0494229756295681,0.22128425538539886,0.4141491651535034,-0.04723625257611275,0.21234652400016785,0.4862850606441498,-0.027949258685112,0.1608763337135315,0.34202030301094055,-0.007819675840437412,0.18464088439941406,0.33833858370780945,-0.04214808717370033,0.1839640587568283,0.4150663912296295,-0.03806345909833908,0.18356113135814667,0.4674575924873352,-0.022344082593917847
a,0.20875215530395508,0.5666314363479614,-3.2969740004773485e-07,0.2874869704246521,0.5256710052490234,-0.027742238715291023,0.34896019101142883,0.4271559715270996,-0.03380924090743065,0.37295350432395935,0.3311677575111389,-0.040712229907512665,0.36610147356987,0.24977433681488037,-0.04489748552441597,0.30957508087158203,0.3475930094718933,0.00122419826220721,0.3287212550640106,0.3036188781261444,-0.04267866909503937,0.3088235855102539,0.3740587532520294,-0.06921885907649994,0.2912330627441406,0.43870779871940613,-0.07661453634500504,0.2612152695655823,0.340486079454422,0.003147123847156763,0.2824448049068451,0.29835018515586853,-0.04936767742037773,0.2636747658252716,0.391918420791626,-0.06655658036470413,0.25136810541152954,0.4708629846572876,-0.0615113265812397,0.21224519610404968,0.3424309194087982,-0.0025914236903190613,0.23260055482387543,0.3193472921848297,-0.055665187537670135,0.22241294384002686,0.41915735602378845,-0.05318501591682434,0.2155666947364807,0.4917416572570801,-0.0327189676463604,0.15975147485733032,0.3486458659172058,-0.010173316113650799,0.18296599388122559,0.3376839756965637,-0.04619179293513298,0.18443694710731506,0.41579151153564453,-0.04121314361691475,0.1853116750717163,0.4683140516281128,-0.02442791871726513
a,0.20674873888492584,0.5699805617332458,-3.118746292329888e-07,0.28948670625686646,0.5262302160263062,-0.029812872409820557,0.3493003249168396,0.42470693588256836,-0.03707108646631241,0.37230610847473145,0.32732605934143066,-0.04476691782474518,0.3664311170578003,0.24449585378170013,-0.0496211014688015,0.3080905079841614,0.34616345167160034,-0.0033766240812838078,0.328042209148407,0.3033691346645355,-0.05000825226306915,0.3111713230609894,0.37479034066200256,-0.0784953311085701,0.2940443754196167,0.44021034240722656,-0.08714340627193451,0.25957173109054565,0.3391454219818115,-0.0010951915755867958,0.28218334913253784,0.300663024187088,-0.05690297111868858,0.26518163084983826,0.3956678509712219,-0.07511170953512192,0.25211474299430847,0.4746224284172058,-0.07048473507165909,0.21100609004497528,0.34159472584724426,-0.006651218049228191,0.23318389058113098,0.32174843549728394,-0.061092693358659744,0.22447393834590912,0.42047375440597534,-0.05815183371305466,0.21671077609062195,0.4915913939476013,-0.03732738271355629,0.15845100581645966,0.3486134111881256,-0.014416307210922241,0.18330399692058563,0.34008100628852844,-0.05148821324110031,0.1857694387435913,0.4179115891456604,-0.04659108817577362,0.1862179934978485,0.4695183038711548,-0.029695382341742516
a,0.20737923681735992,0.5694642066955566,-3.155325032366818e-07,0.2894108295440674,0.526275634765625,-0.030116364359855652,0.3493175208568573,0.42628446221351624,-0.03756340965628624,0.3727257251739502,0.3291626274585724,-0.045528594404459,0.3666976988315582,0.2460201382637024,-0.0506349541246891,0.30971798300743103,0.34862828254699707,-0.002263076603412628,0.3285883963108063,0.3028873801231384,-0.04861636087298393,0.31050053238868713,0.3734592795372009,-0.07720895111560822,0.29326194524765015,0.4389325678348541,-0.08580242097377777,0.2607635259628296,0.3420368731021881,0.0003699983935803175,0.2824016511440277,0.30016863346099854,-0.05500868335366249,0.26506444811820984,0.39300817251205444,-0.07360611110925674,0.2521858513355255,0.4723384380340576,-0.06916330009698868,0.21180401742458344,0.3436298668384552,-0.004889833740890026,0.23337358236312866,0.3211668133735657,-0.05930547043681145,0.22391723096370697,0.4194943904876709,-0.05709175765514374,0.2161986380815506,0.4917299747467041,-0.03656258061528206,0.15969419479370117,0.3492157459259033,-0.012347673065960407,0.18435028195381165,0.3400235176086426,-0.04932793229818344,0.18554764986038208,0.41834700107574463,-0.0446803979575634,0.18530943989753723,0.47165143489837646,-0.027825968340039253
a,0.20716625452041626,0.5717720985412598,-3.243238495542755e-07,0.29057154059410095,0.5262302756309509,-0.028320670127868652,0.3496503233909607,0.4237438142299652,-0.03519057855010033,0.3708108067512512,0.3247789442539215,-0.04278668388724327,0.3641822934150696,0.24127145111560822,-0.04757366329431534,0.31048375368118286,0.3476320803165436,-0.0008815351175144315,0.3291718661785126,0.30467402935028076,-0.04780060797929764,0.3108033835887909,0.3753731846809387,-0.07643640786409378,0.29312562942504883,0.44189274311065674,-0.08484064042568207,0.2614234387874603,0.341094434261322,0.0010106490226462483,0.28258031606674194,0.29924142360687256,-0.05446534603834152,0.2642812728881836,0.39266231656074524,-0.07271010428667068,0.2521591782569885,0.4734960198402405,-0.06800901889801025,0.2121461033821106,0.34326279163360596,-0.004949611146003008,0.23269955813884735,0.3216385543346405,-0.059174444526433945,0.2232597917318344,0.4194803833961487,-0.05672655999660492,0.2167023867368698,0.4918217957019806,-0.03611936420202255,0.15870267152786255,0.34972214698791504,-0.012945003807544708,0.182212233543396,0.34100809693336487,-0.049344003200531006,0.18477877974510193,0.4188794493675232,-0.04470811039209366,0.18634170293807983,0.4710676670074463,-0.028042413294315338
a,0.21007487177848816,0.5680969953536987,-3.201919014372834e-07,0.2913999855518341,0.5238420367240906,-0.026726720854640007,0.35149580240249634,0.42452922463417053,-0.03253256157040596,0.3746510148048401,0.32864969968795776,-0.03945396840572357,0.36606496572494507,0.24839404225349426,-0.043836381286382675,0.310454398393631,0.3466557562351227,0.0021197148598730564,0.3289314806461334,0.30209413170814514,-0.041738420724868774,0.31083500385284424,0.3730030655860901,-0.06859778612852097,0.29458436369895935,0.4390067458152771,-0.07611393928527832,0.26190853118896484,0.3401680886745453,0.003842958714812994,0.2839418053627014,0.29664281010627747,-0.04878581315279007,0.266464501619339,0.3896627128124237,-0.0662280023097992,0.2547150254249573,0.47021251916885376,-0.061154212802648544,0.21250805258750916,0.34221917390823364,-0.0019841529428958893,0.2336215376853943,0.31853318214416504,-0.05467075854539871,0.22429615259170532,0.4175965189933777,-0.05252530425786972,0.217985600233078,0.4914669394493103,-0.03219912201166153,0.1600514054298401,0.34874793887138367,-0.00962141714990139,0.18447619676589966,0.33829396963119507,-0.04549490660429001,0.18605947494506836,0.41738080978393555,-0.040819842368364334,0.18697765469551086,0.4723126292228699,-0.024126194417476654
a,0.21282006800174713,0.5690745711326599,-3.1207068218463974e-07,0.2926088571548462,0.5240345001220703,-0.026829766109585762,0.3506704568862915,0.4243966042995453,-0.03287028521299362,0.37445101141929626,0.329592227935791,-0.03999294713139534,0.3675953447818756,0.24785540997982025,-0.04445572942495346,0.3126227557659149,0.34497156739234924,0.000943603808991611,0.33004555106163025,0.3016989231109619,-0.04296543821692467,0.3132157325744629,0.37272554636001587,-0.07001692056655884,0.29711484909057617,0.4376981258392334,-0.0778062492609024,0.2640681564807892,0.3379501700401306,0.002599273342639208,0.28481853008270264,0.2986873388290405,-0.048980437219142914,0.26818281412124634,0.3902747631072998,-0.06597393751144409,0.2563033103942871,0.468033105134964,-0.0611950121819973,0.21449612081050873,0.3401205539703369,-0.00330879888497293,0.23459288477897644,0.32102158665657043,-0.05434219166636467,0.22581495344638824,0.4182441532611847,-0.05165524780750275,0.21941882371902466,0.4893079400062561,-0.031730666756629944,0.16195908188819885,0.3477248549461365,-0.011209006421267986,0.1848953366279602,0.342043399810791,-0.045977622270584106,0.18716785311698914,0.4195367693901062,-0.04114412143826485,0.18848580121994019,0.47185415029525757,-0.02463885396718979
a,0.21222549676895142,0.5701114535331726,-3.07313143821375e-07,0.292964369058609,0.5235350728034973,-0.028428593650460243,0.3502911329269409,0.42429274320602417,-0.035826001316308975,0.3742043673992157,0.3286469876766205,-0.04405514895915985,0.3677659034729004,0.24591676890850067,-0.04939112067222595,0.31140512228012085,0.34446442127227783,-0.0015653643058612943,0.33006492257118225,0.30122655630111694,-0.04762730374932289,0.3135211765766144,0.37373629212379456,-0.07577411085367203,0.2974761128425598,0.4401685297489166,-0.08402320742607117,0.2629138231277466,0.33775970339775085,0.00029276302666403353,0.28462985157966614,0.299061119556427,-0.053834255784749985,0.26798704266548157,0.39346495270729065,-0.07125891000032425,0.255979984998703,0.4725429117679596,-0.06636517494916916,0.21342459321022034,0.34047770500183105,-0.005634737201035023,0.23501141369342804,0.32159167528152466,-0.05846912041306496,0.22632405161857605,0.4198673367500305,-0.05518035590648651,0.219426691532135,0.49110719561576843,-0.03445697948336601,0.16048869490623474,0.34838414192199707,-0.0137155307456851,0.1847434639930725,0.34299588203430176,-0.04942238703370094,0.18738144636154175,0.42065122723579407,-0.04422254115343094,0.18852166831493378,0.4724443852901459,-0.02724197320640087
a,0.21194666624069214,0.5692400932312012,-3.2843908570612257e-07,0.293766587972641,0.5258541107177734,-0.029413001611828804,0.35236915946006775,0.42481887340545654,-0.03611251711845398,0.3752765655517578,0.327991247177124,-0.04321683943271637,0.3708733022212982,0.24472090601921082,-0.04751300811767578,0.31247398257255554,0.3481060564517975,-0.0028178838547319174,0.33143332600593567,0.3019956052303314,-0.04670754075050354,0.3131862282752991,0.3719560503959656,-0.07287845760583878,0.29666972160339355,0.4365529417991638,-0.08028779178857803,0.2642430365085602,0.340800017118454,0.0003186027752235532,0.2848137617111206,0.3000448942184448,-0.052524928003549576,0.2669776678085327,0.39262181520462036,-0.06908547133207321,0.25516197085380554,0.4708118438720703,-0.06397777050733566,0.2151011973619461,0.3424176573753357,-0.00420799944549799,0.2353029102087021,0.32032525539398193,-0.05650772526860237,0.22654344141483307,0.41848820447921753,-0.053601618856191635,0.22062155604362488,0.4909549355506897,-0.033422403037548065,0.16295021772384644,0.3486122786998749,-0.010832121595740318,0.18581953644752502,0.3407552242279053,-0.04674175754189491,0.18842145800590515,0.41834762692451477,-0.0423785001039505,0.19027520716190338,0.47112318873405457,-0.02625795267522335
a,0.21364283561706543,0.5679547786712646,-3.076013399549993e-07,0.2942519783973694,0.5233280658721924,-0.028404124081134796,0.35261502861976624,0.42497938871383667,-0.035173822194337845,0.37686458230018616,0.329211950302124,-0.04275865852832794,0.3713371753692627,0.24614456295967102,-0.04752933233976364,0.31409499049186707,0.3477417528629303,0.0001452606520615518,0.3331921100616455,0.3024955689907074,-0.04404592886567116,0.3150300085544586,0.37266111373901367,-0.07099902629852295,0.2982092797756195,0.4377768933773041,-0.07856028527021408,0.2662724554538727,0.3405975103378296,0.002466981764882803,0.2879985570907593,0.297433465719223,-0.050032299011945724,0.26979580521583557,0.3888062536716461,-0.0673859715461731,0.2572464048862457,0.46814024448394775,-0.062448080629110336,0.21724368631839752,0.34184810519218445,-0.0029120806138962507,0.2383221536874771,0.3200741112232208,-0.055088646709918976,0.22768017649650574,0.416771799325943,-0.0528508685529232,0.22007137537002563,0.48905038833618164,-0.03262980654835701,0.16516566276550293,0.34707438945770264,-0.010309835895895958,0.18966904282569885,0.3375433087348938,-0.04521546512842178,0.19054245948791504,0.4148368835449219,-0.0400112085044384,0.19040507078170776,0.4687865376472473,-0.02308783307671547
a,0.20997761189937592,0.5658766627311707,-3.0774873494010535e-07,0.2934645414352417,0.5237301588058472,-0.030727585777640343,0.3525717854499817,0.4252682030200958,-0.039210040122270584,0.3771621584892273,0.3281022310256958,-0.04820849373936653,0.37019771337509155,0.2448321133852005,-0.05451354756951332,0.3136289715766907,0.3503926992416382,-0.005222594365477562,0.33351850509643555,0.3043617606163025,-0.05392960086464882,0.31489241123199463,0.3737122416496277,-0.08370128273963928,0.2973283529281616,0.43805333971977234,-0.09294401109218597,0.2653828561306,0.3432101309299469,-0.002895864425227046,0.2875280976295471,0.2991529107093811,-0.0617586150765419,0.2689215838909149,0.3923013508319855,-0.08136457204818726,0.25551456212997437,0.4723132848739624,-0.07703337073326111,0.21714408695697784,0.3436058461666107,-0.008479153737425804,0.23836927115917206,0.31912028789520264,-0.06582941859960556,0.22836506366729736,0.4181343913078308,-0.06383675336837769,0.22026781737804413,0.49085405468940735,-0.042739808559417725,0.16505414247512817,0.34705641865730286,-0.016210319474339485,0.18854862451553345,0.3375977873802185,-0.05506623908877373,0.19033187627792358,0.415716290473938,-0.050810717046260834,0.19088584184646606,0.46866267919540405,-0.033892590552568436
a,0.21662968397140503,0.5689836144447327,-3.243712569656054e-07,0.29601848125457764,0.5268582105636597,-0.027155490592122078,0.3541303873062134,0.4259660840034485,-0.03284140303730965,0.3779762089252472,0.3307721018791199,-0.03936940059065819,0.3729531764984131,0.2490995228290558,-0.04313190281391144,0.31563711166381836,0.34879329800605774,-0.0005798960337415338,0.3352605700492859,0.3014298677444458,-0.043285369873046875,0.31739822030067444,0.3724616765975952,-0.06868673861026764,0.3008350133895874,0.43880367279052734,-0.07544880360364914,0.2677757441997528,0.341299444437027,0.0016761195147410035,0.2895307242870331,0.3004380166530609,-0.049302004277706146,0.27112630009651184,0.39362668991088867,-0.06510777026414871,0.25808098912239075,0.47193679213523865,-0.05959325656294823,0.2185736894607544,0.3429485857486725,-0.003513939678668976,0.24006500840187073,0.3202853798866272,-0.05417260527610779,0.22996926307678223,0.4182021915912628,-0.05084620416164398,0.2226327359676361,0.48994919657707214,-0.030640186741948128,0.1661795973777771,0.3493356704711914,-0.010611161589622498,0.1902591586112976,0.33991649746894836,-0.04545903950929642,0.19235551357269287,0.41767603158950806,-0.04055793210864067,0.19355611503124237,0.47061944007873535,-0.024159178137779236
